stars,review,district,governorate,clean_review,predicted_sentiment
4,"أنا مش راضي خالص على خدمات التموين دي, أنا شايف إنهم لازم يعملوا تحسينات كبيرة علشان الناس تاخدهم بجدية أكبر. الأكل اللي بيقدموه دا مش كويس أوي ولا حتى النظافة بتاعت المكان.",مكتب الطعام الصحي,الإسكندرية,أنا مش راضي خالص على خدمات التموين دي أنا شايف إنهم لازم يعملوا تحسينات كبيرة علشان الناس تاخدهم بجدية أكبر الأكل اللي بيقدموه دا مش كويس أوي ولا حتى النظافة بتاعت المكان,سلبي
4,"أنا سعيد جدا بخدمة التموين اللي بنحصل عليها هنا في بني سويف, بس لازم يتحسنوا شوية علشان يبقوا أكتر فايده للناس.",جمعية سند الخير,بني سويف,أنا سعيد جدا بخدمة التموين اللي بنحصل عليها هنا في بني سويف بس لازم يتحسنوا شوية علشان يبقوا أكتر فايده للناس,إيجابي
5,"أنا سعيد جدا بخدمة التموين في محافظتي! إنها رائعة حققا, بتوصيل الطعام الطازج والمريح لباب البيت كل يوم. مش عارف أقول إيه أكثر عنها, بس فعلا تستحق خمس نجوم كاملة!",مجلس الأزرقي,بورسعيد,أنا سعيد جدا بخدمة التموين في محافظتي إنها رائعة حققا بتوصيل الطعام الطازج والمريح لباب البيت كل يوم مش عارف أقول إيه أكثر عنها بس فعلا تستحق خمس نجوم كاملة,إيجابي
1,"أنا مش فاهم الكلام ده, أنا روبوت ولازم أتكلم بالطريقة الصحيحة عشان أقدر أساعد الناس. لو سمحت قوللي إيه المشكلة اللي بتواجهها?",مكتب سند التموين,الجيزة,أنا مش فاهم الكلام ده أنا روبوت ولازم أتكلم بالطريقة الصحيحة عشان أقدر أساعد الناس لو سمحت قوللي إيه المشكلة اللي بتواجهها,إيجابي
4,أنا سعيد جدا بتقديم تعليقي على خدمة التوزيع بالدقهلية! لقد كنت أستخدمها منذ فترة طويلة وكانت دائما تجربة جيدة بالنسبة لي. أقدر الجهود المبذولة لتحسين الخدمات الحكومية وجعلها أكثر سهولة للمواطنين مثلنا. شكرا لكم جميعا!,مكتب الغذاء,الدقهلية,أنا سعيد جدا بتقديم تعليقي على خدمة التوزيع بالدقهلية لقد كنت أستخدمها منذ فترة طويلة وكانت دائما تجربة جيدة بالنسبة لي أقدر الجهود المبذولة لتحسين الخدمات الحكومية وجعلها أكثر سهولة للمواطنين مثلنا شكرا لكم جميعا,إيجابي
2,"أنا مش مرتاح أوي للخدمات دي, كل مرة بنروح فيها لفرع واحد بيكون هناك مشكلة أو نقص في الحاجات اللي محتاجها الناس. احنا ناس عادية ومحدش بيفهم معانا ولا بيسمعنا. أتمنى لو الحكومة تقدر تحسن الخدمات دي علشان نقدر نعيش بشكل أفضل.",مكتب سحور رمضان,القاهرة,أنا مش مرتاح أوي للخدمات دي كل مرة بنروح فيها لفرع واحد بيكون هناك مشكلة أو نقص في الحاجات اللي محتاجها الناس احنا ناس عادية ومحدش بيفهم معانا ولا بيسمعنا أتمنى لو الحكومة تقدر تحسن الخدمات دي علشان نقدر نعيش بشكل أفضل,محايد
5,"أنا سعيد جدا بخدمة التموين في المحافظة دي! إنها حقا ممتازة, أحسن بكثير مما كان متوقع. شكرا جزيلا على هذا التقدير الجميل.",مجلس التموين الاجتماعي في البداري,أسيوط,أنا سعيد جدا بخدمة التموين في المحافظة دي إنها حقا ممتازة أحسن بكثير مما كان متوقع شكرا جزيلا على هذا التقدير الجميل,إيجابي
3,"أنا سعيد جدا أني قدرت أحصل على ثلاث نجوم من أصل خمس, وده يعني أنني راضٍ نوعا ما عن مستوى الخدمة اللي حصلت عليها حتى الآن. لكن أكيد هناك بعض الأشياء التي يمكن تحسينها علشان أقدر أستمتع بالخدمة بشكل أفضل. أتمنى أنهم يقدروا احتياجاتي ويردوا لي الثقة مرة تانية.",مكتب التموين السعيد,الإسكندرية,أنا سعيد جدا أني قدرت أحصل على ثلاث نجوم من أصل خمس وده يعني أنني راض نوعا ما عن مستوى الخدمة اللي حصلت عليها حتى الآن لكن أكيد هناك بعض الأشياء التي يمكن تحسينها علشان أقدر أستمتع بالخدمة بشكل أفضل أتمنى أنهم يقدروا احتياجاتي ويردوا لي الثقة مرة تانية,إيجابي
4,"أنا سعيد لتقديم تعليقات حول خدمات الطعام التي تلقيتها في مدينة طنطا. لقد كنت أستمتع بهذه الخدمات بشكل عام, ولكن هناك بعض المشكلات الصغيرة التي تجعل الأمر أقل متعة. على سبيل المثال, كانت الوجبات أحيانا باردة جدا عندما تصل إلى المنزل, مما يجعل تناول وجبة صعبة قليلا. بالإضافة إلى ذلك, كان هناك مرة واحدة عندما وصل لي طبق طعام مع الكثير من الحشرات فيه - لم يكن هذا لطيفا! ومع ذلك, فإن معظم الوقت يكون الطعام لذيذ تماما ومقدم بطريقة لطيفة للغاية. أود أن أسمع أي",مكتب إمداد الغربية,الغربية,أنا سعيد لتقديم تعليقات حول خدمات الطعام التي تلقيتها في مدينة طنطا لقد كنت أستمتع بهذه الخدمات بشكل عام ولكن هناك بعض المشكلات الصغيرة التي تجعل الأمر أقل متعة على سبيل المثال كانت الوجبات أحيانا باردة جدا عندما تصل إلى المنزل مما يجعل تناول وجبة صعبة قليلا بالإضافة إلى ذلك كان هناك مرة واحدة عندما وصل لي طبق طعام مع الكثير من الحشرات فيه  لم يكن هذا لطيفا ومع ذلك فإن معظم الوقت يكون الطعام لذيذ تماما ومقدم بطريقة لطيفة للغاية أود أن أسمع أي,إيجابي
2,"أنا عايز أقول إنك بتعمل حاجة كويسة, لكن بصراحة مش راضيين عنها تماما. إحنا بنشتكي من النقص الشديد في الأصناف المتاحة وبنتكلم كتير على مواقع التواصل الاجتماعي علشان نطلع مشاكلنا للناس ونحاول نتغلب عليها مع بعض.",الجمعية التعاونية للطعام الصحي,الإسكندرية,أنا عايز أقول إنك بتعمل حاجة كويسة لكن بصراحة مش راضيين عنها تماما إحنا بنشتكي من النقص الشديد في الأصناف المتاحة وبنتكلم كتير على مواقع التواصل الاجتماعي علشان نطلع مشاكلنا للناس ونحاول نتغلب عليها مع بعض,محايد
1,"للأسف, أنا نموذج لغة AI ولا أستطيع كتابة تعليقات على مواقع التواصل الاجتماعي. ولكن يمكنني اقتراح بعض الجمل التي يمكنك استخدامها لتعليقك: التأمين مش كويس خالص أو المكان كله ملوث وغير نظيف.",جمعية طيبة للضيافة,الجيزة,للأسف أنا نموذج لغة  ولا أستطيع كتابة تعليقات على مواقع التواصل الاجتماعي ولكن يمكنني اقتراح بعض الجمل التي يمكنك استخدامها لتعليقك التأمين مش كويس خالص أو المكان كله ملوث وغير نظيف,محايد
